State,District,Season,Year,Crop,Area_Ha,Production_Ton,Yield_TonHa,Start_Year,District_norm,State_norm,latitude,longitude,soil_ph,soil_oc,clay_pct,sand_pct,cec_cmol,avg_temp,humidity_avg,rain_total,solar_avg
Gujarat,Ahmadabad,Kharif,2020 - 2021,Rice,132795.0,314134.0,2.37,2020,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.612622950819674,77.65426229508196,956.96,17.630409836065574
Gujarat,Ahmadabad,Kharif,2020 - 2021,Sesamum,1414.0,264.0,0.19,2020,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.612622950819674,77.65426229508196,956.96,17.630409836065574
Gujarat,Ahmadabad,Rabi,2020 - 2021,Tobacco,225.0,545.0,2.42,2020,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.52214285714286,46.3515934065934,15.139999999999999,18.08692307692308
Gujarat,Ahmadabad,Kharif,2020 - 2021,Urad,2518.0,1589.0,0.63,2020,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.612622950819674,77.65426229508196,956.96,17.630409836065574
Gujarat,Ahmadabad,Rabi,2020 - 2021,Wheat,156462.0,407909.0,2.61,2020,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.52214285714286,46.3515934065934,15.139999999999999,18.08692307692308
Gujarat,Ahmadabad,Whole Year,2020 - 2021,Banana,30.0,2180.0,72.67,2020,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,26.815737704918032,56.584863387978146,980.85,19.282295081967217
Gujarat,Ahmadabad,Whole Year,2020 - 2021,Potato,130.0,4057.0,31.21,2020,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,26.815737704918032,56.584863387978146,980.85,19.282295081967217
Gujarat,Ahmadabad,Rabi,2020 - 2021,Onion,89.0,2631.0,29.56,2020,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.52214285714286,46.3515934065934,15.139999999999999,18.08692307692308
Gujarat,Ahmadabad,Whole Year,2020 - 2021,Garlic,23.0,184.0,8.0,2020,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,26.815737704918032,56.584863387978146,980.85,19.282295081967217
Gujarat,Ahmadabad,Whole Year,2020 - 2021,Sugarcane,15.0,1050.0,70.0,2020,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,26.815737704918032,56.584863387978146,980.85,19.282295081967217
Gujarat,Ahmadabad,Kharif,2021 - 2022,Arhar/Tur,13205.0,22475.0,1.7,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Kharif,2021 - 2022,Bajra,1174.0,1924.0,1.64,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Kharif,2021 - 2022,Castor seed,50875.0,100138.0,1.97,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Kharif,2021 - 2022,Cotton(lint),97511.0,1582.36,0.02,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Rabi,2021 - 2022,Gram,58405.0,59023.0,1.01,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.719670329670326,46.65428571428571,31.07,17.562197802197804
Gujarat,Ahmadabad,Kharif,2021 - 2022,Groundnut,161.0,364.0,2.26,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Kharif,2021 - 2022,Guar seed,533.0,461.0,0.86,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Kharif,2021 - 2022,Moong(Green Gram),3633.0,1956.0,0.54,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Kharif,2021 - 2022,Moth,4768.0,2094.0,0.44,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Rabi,2021 - 2022,Rapeseed &Mustard,3801.0,7586.0,2.0,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.719670329670326,46.65428571428571,31.07,17.562197802197804
Gujarat,Ahmadabad,Kharif,2021 - 2022,Rice,135857.0,274476.0,2.02,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Kharif,2021 - 2022,Sesamum,1192.0,394.0,0.33,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Kharif,2021 - 2022,Tobacco,10.0,21.0,2.1,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Rabi,2021 - 2022,Tobacco,79.0,195.0,2.47,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.719670329670326,46.65428571428571,31.07,17.562197802197804
Gujarat,Ahmadabad,Kharif,2021 - 2022,Urad,7107.0,4492.0,0.63,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,30.235409836065575,70.425,606.7099999999999,16.394098360655736
Gujarat,Ahmadabad,Rabi,2021 - 2022,Wheat,162467.0,412514.0,2.54,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.719670329670326,46.65428571428571,31.07,17.562197802197804
Gujarat,Ahmadabad,Whole Year,2021 - 2022,Potato,115.0,3554.0,30.9,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,27.584301369863017,52.08213698630137,706.77,18.349808219178083
Gujarat,Ahmadabad,Rabi,2021 - 2022,Onion,130.0,3609.0,27.76,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.719670329670326,46.65428571428571,31.07,17.562197802197804
Gujarat,Ahmadabad,Whole Year,2021 - 2022,Garlic,35.0,253.0,7.23,2021,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,27.584301369863017,52.08213698630137,706.77,18.349808219178083
Gujarat,Ahmadabad,Kharif,2022 - 2023,Arhar/Tur,13603.0,11766.0,0.86,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Kharif,2022 - 2023,Bajra,116.0,206.0,1.78,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Kharif,2022 - 2023,Castor seed,42461.0,91941.0,2.17,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Kharif,2022 - 2023,Cotton(lint),53957.0,137895.0,2.56,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Rabi,2022 - 2023,Gram,53877.0,48771.0,0.91,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.6878021978022,43.14692307692307,57.10000000000001,18.053791208791207
Gujarat,Ahmadabad,Kharif,2022 - 2023,Groundnut,161.0,415.0,2.58,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Kharif,2022 - 2023,Guar seed,432.0,308.0,0.71,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Kharif,2022 - 2023,Moong(Green Gram),2219.0,1454.0,0.66,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Kharif,2022 - 2023,Moth,8865.0,4233.0,0.48,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Kharif,2022 - 2023,Other Kharif pulses,37.0,24.0,0.65,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Rabi,2022 - 2023,Rapeseed &Mustard,2853.0,1555.0,0.55,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.6878021978022,43.14692307692307,57.10000000000001,18.053791208791207
Gujarat,Ahmadabad,Kharif,2022 - 2023,Rice,151525.0,425327.0,2.81,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Kharif,2022 - 2023,Sesamum,1052.0,260.0,0.25,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Kharif,2022 - 2023,Tobacco,9.0,17.0,1.89,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Rabi,2022 - 2023,Tobacco,38.0,94.0,2.47,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.6878021978022,43.14692307692307,57.10000000000001,18.053791208791207
Gujarat,Ahmadabad,Kharif,2022 - 2023,Urad,6910.0,4172.0,0.6,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Rabi,2022 - 2023,Wheat,153274.0,360170.0,2.35,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.6878021978022,43.14692307692307,57.10000000000001,18.053791208791207
Gujarat,Ahmadabad,Kharif,2022 - 2023,Other Cereals,4.0,2.0,0.5,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Rabi,2022 - 2023,Onion,46.0,1267.0,27.54,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,23.6878021978022,43.14692307692307,57.10000000000001,18.053791208791207
Gujarat,Ahmadabad,Kharif,2022 - 2023,Soyabean,524.0,881.0,1.68,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Ahmadabad,Kharif,2022 - 2023,Jowar,760.0,1044.0,1.37,2022,ahmadabad,gujarat,22.75794003300004,72.29946762308398,7.3,19.0,28.9,32.9,28.5,29.358442622950818,75.78983606557377,747.53,17.551803278688517
Gujarat,Amreli,Kharif,2012 - 2013,Arhar/Tur,800.0,800.0,1.0,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.953032786885245,72.9504918032787,406.29999999999995,16.705327868852457
Gujarat,Amreli,Kharif,2012 - 2013,Bajra,4300.0,1400.0,0.33,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.953032786885245,72.9504918032787,406.29999999999995,16.705327868852457
Gujarat,Amreli,Kharif,2012 - 2013,Castor seed,3100.0,6100.0,1.97,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.953032786885245,72.9504918032787,406.29999999999995,16.705327868852457
Gujarat,Amreli,Kharif,2012 - 2013,Cotton(lint),289300.0,242700.0,0.84,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.953032786885245,72.9504918032787,406.29999999999995,16.705327868852457
Gujarat,Amreli,Rabi,2012 - 2013,Gram,2300.0,2000.0,0.87,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,24.86835164835165,37.02406593406594,2.6700000000000004,18.939175824175827
Gujarat,Amreli,Kharif,2012 - 2013,Groundnut,84400.0,7200.0,0.09,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.953032786885245,72.9504918032787,406.29999999999995,16.705327868852457
Gujarat,Amreli,Kharif,2012 - 2013,Moong(Green Gram),2200.0,1000.0,0.45,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.953032786885245,72.9504918032787,406.29999999999995,16.705327868852457
Gujarat,Amreli,Kharif,2012 - 2013,Other Kharif pulses,300.0,100.0,0.33,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.953032786885245,72.9504918032787,406.29999999999995,16.705327868852457
Gujarat,Amreli,Kharif,2012 - 2013,Sesamum,7400.0,900.0,0.12,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.953032786885245,72.9504918032787,406.29999999999995,16.705327868852457
Gujarat,Amreli,Kharif,2012 - 2013,Urad,1700.0,600.0,0.35,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.953032786885245,72.9504918032787,406.29999999999995,16.705327868852457
Gujarat,Amreli,Rabi,2012 - 2013,Wheat,5400.0,15400.0,2.85,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,24.86835164835165,37.02406593406594,2.6700000000000004,18.939175824175827
Gujarat,Amreli,Rabi,2012 - 2013,Other Cereals,100.0,300.0,3.0,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,24.86835164835165,37.02406593406594,2.6700000000000004,18.939175824175827
Gujarat,Amreli,Rabi,2012 - 2013,Onion,900.0,21000.0,23.33,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,24.86835164835165,37.02406593406594,2.6700000000000004,18.939175824175827
Gujarat,Amreli,Whole Year,2012 - 2013,Garlic,700.0,3400.0,4.86,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.117868852459015,49.963633879781426,410.49,19.49254098360656
Gujarat,Amreli,Kharif,2012 - 2013,Maize,300.0,600.0,2.0,2012,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.953032786885245,72.9504918032787,406.29999999999995,16.705327868852457
Gujarat,Amreli,Kharif,2013 - 2014,Arhar/Tur,1235.0,1057.0,0.86,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.29581967213115,83.0038524590164,1060.48,15.610573770491804
Gujarat,Amreli,Kharif,2013 - 2014,Bajra,4072.0,7739.0,1.9,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.29581967213115,83.0038524590164,1060.48,15.610573770491804
Gujarat,Amreli,Kharif,2013 - 2014,Castor seed,3297.0,7153.0,2.17,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.29581967213115,83.0038524590164,1060.48,15.610573770491804
Gujarat,Amreli,Kharif,2013 - 2014,Cotton(lint),347234.0,1915027.0,5.52,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.29581967213115,83.0038524590164,1060.48,15.610573770491804
Gujarat,Amreli,Rabi,2013 - 2014,Gram,3460.0,4273.0,1.23,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,23.17269230769231,47.84895604395604,46.79,18.364395604395604
Gujarat,Amreli,Kharif,2013 - 2014,Groundnut,139074.0,441129.0,3.17,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.29581967213115,83.0038524590164,1060.48,15.610573770491804
Gujarat,Amreli,Whole Year,2013 - 2014,Guar seed,285.0,253.0,0.89,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,26.25715068493151,57.34161643835617,1113.8700000000001,18.841342465753424
Gujarat,Amreli,Kharif,2013 - 2014,Moong(Green Gram),2592.0,1376.0,0.53,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.29581967213115,83.0038524590164,1060.48,15.610573770491804
Gujarat,Amreli,Kharif,2013 - 2014,Moth,226.0,109.0,0.48,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.29581967213115,83.0038524590164,1060.48,15.610573770491804
Gujarat,Amreli,Kharif,2013 - 2014,Other Kharif pulses,483.0,219.0,0.45,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.29581967213115,83.0038524590164,1060.48,15.610573770491804
Gujarat,Amreli,Rabi,2013 - 2014,Rapeseed &Mustard,8.0,14.0,1.75,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,23.17269230769231,47.84895604395604,46.79,18.364395604395604
Gujarat,Amreli,Kharif,2013 - 2014,Sesamum,4926.0,2275.0,0.46,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.29581967213115,83.0038524590164,1060.48,15.610573770491804
Gujarat,Amreli,Kharif,2013 - 2014,Urad,2035.0,1223.0,0.6,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.29581967213115,83.0038524590164,1060.48,15.610573770491804
Gujarat,Amreli,Rabi,2013 - 2014,Wheat,17955.0,70545.0,3.93,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,23.17269230769231,47.84895604395604,46.79,18.364395604395604
Gujarat,Amreli,Kharif,2013 - 2014,Other Cereals,1898.0,1074.0,0.57,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.29581967213115,83.0038524590164,1060.48,15.610573770491804
Gujarat,Amreli,Whole Year,2013 - 2014,Potato,158.0,4196.0,26.56,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,26.25715068493151,57.34161643835617,1113.8700000000001,18.841342465753424
Gujarat,Amreli,Rabi,2013 - 2014,Onion,3531.0,153714.0,43.53,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,23.17269230769231,47.84895604395604,46.79,18.364395604395604
Gujarat,Amreli,Whole Year,2013 - 2014,Garlic,3015.0,14981.0,4.97,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,26.25715068493151,57.34161643835617,1113.8700000000001,18.841342465753424
Gujarat,Amreli,Whole Year,2013 - 2014,Sugarcane,3.0,210.0,70.0,2013,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,26.25715068493151,57.34161643835617,1113.8700000000001,18.841342465753424
Gujarat,Amreli,Kharif,2014 - 2015,Arhar/Tur,1225.0,1333.0,1.09,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.713934426229507,74.96024590163934,563.2799999999999,18.25918032786885
Gujarat,Amreli,Kharif,2014 - 2015,Bajra,4026.0,7756.0,1.93,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.713934426229507,74.96024590163934,563.2799999999999,18.25918032786885
Gujarat,Amreli,Kharif,2014 - 2015,Castor seed,1793.0,3156.0,1.76,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.713934426229507,74.96024590163934,563.2799999999999,18.25918032786885
Gujarat,Amreli,Kharif,2014 - 2015,Cotton(lint),412952.0,749800.0,1.82,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.713934426229507,74.96024590163934,563.2799999999999,18.25918032786885
Gujarat,Amreli,Rabi,2014 - 2015,Gram,364.0,524.0,1.44,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,24.763846153846153,42.79983516483516,23.54,18.444780219780224
Gujarat,Amreli,Kharif,2014 - 2015,Groundnut,69376.0,86658.0,1.25,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.713934426229507,74.96024590163934,563.2799999999999,18.25918032786885
Gujarat,Amreli,Whole Year,2014 - 2015,Guar seed,168.0,130.0,0.77,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.16032876712329,53.004575342465756,589.88,19.61854794520548
Gujarat,Amreli,Kharif,2014 - 2015,Moong(Green Gram),2919.0,1443.0,0.49,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.713934426229507,74.96024590163934,563.2799999999999,18.25918032786885
Gujarat,Amreli,Kharif,2014 - 2015,Moth,140.0,60.0,0.43,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.713934426229507,74.96024590163934,563.2799999999999,18.25918032786885
Gujarat,Amreli,Kharif,2014 - 2015,Other Kharif pulses,48.0,18.0,0.38,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.713934426229507,74.96024590163934,563.2799999999999,18.25918032786885
Gujarat,Amreli,Rabi,2014 - 2015,Rapeseed &Mustard,13.0,24.0,1.85,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,24.763846153846153,42.79983516483516,23.54,18.444780219780224
Gujarat,Amreli,Kharif,2014 - 2015,Sesamum,7833.0,5032.0,0.64,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.713934426229507,74.96024590163934,563.2799999999999,18.25918032786885
Gujarat,Amreli,Kharif,2014 - 2015,Urad,1787.0,1256.0,0.7,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.713934426229507,74.96024590163934,563.2799999999999,18.25918032786885
Gujarat,Amreli,Rabi,2014 - 2015,Wheat,4320.0,14458.0,3.35,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,24.763846153846153,42.79983516483516,23.54,18.444780219780224
Gujarat,Amreli,Rabi,2014 - 2015,Onion,781.0,23094.0,29.57,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,24.763846153846153,42.79983516483516,23.54,18.444780219780224
Gujarat,Amreli,Whole Year,2014 - 2015,Garlic,483.0,2672.0,5.53,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.16032876712329,53.004575342465756,589.88,19.61854794520548
Gujarat,Amreli,Whole Year,2014 - 2015,Sugarcane,40.0,2814.0,70.35,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,27.16032876712329,53.004575342465756,589.88,19.61854794520548
Gujarat,Amreli,Rabi,2014 - 2015,Small millets,90.0,134.0,1.49,2014,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,24.763846153846153,42.79983516483516,23.54,18.444780219780224
Gujarat,Amreli,Kharif,2015 - 2016,Arhar/Tur,742.0,912.0,1.23,2015,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.50975409836066,75.25467213114753,636.16,17.621393442622946
Gujarat,Amreli,Kharif,2015 - 2016,Bajra,2356.0,5468.0,2.32,2015,amreli,gujarat,21.429319381500164,71.28707034034615,7.3,19.2,31.0,32.8,22.6,28.50975409836066,75.25467213114753,636.16,17.621393442622946
